,city,st_date,week,year,cases,lat,lon,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
111,Tamil Nadu,10-10-2014 00:00,41,2014,16,12.7350204,79.7582837,34.13999993,24.82571411,0.5,45.83100033,70.09673037,24.82571411,25.21428599,23.5571428,23.01668,20.59428542,24.98000009,24.98000009,23.01668,25.6928572,23.2414281,0.5,12.475,8.6,4.3,2.7,7.875,23.45,0,0,7.733333333,34.13999993,34.86285673,32.475714,32.88442,31.23285702,34.73857171,34.73857171,32.88442,35.36857169,31.22142819,45.83100033,48.70561905,20.26140213,28.93342,23.93538539,46.07241345,46.07241345,28.93342,12.4318939,28.94469261,70.09673037,73.21046884,55.35760552,68.34754072,62.15985598,71.58344814,72.49714007,72.3094417,51.38717324,59.85727474
112,Tamil Nadu,21-11-2014 00:00,47,2014,11,11.3767426,78.7379633,30.42571422,22.3071428,1.9,37.20747108,80.66609737,22.3071428,24.82571411,25.21428599,23.5571428,23.01668,20.59428542,24.98000009,24.98000009,23.01668,25.6928572,1.9,0.5,12.475,8.6,4.3,2.7,7.875,23.45,0,0,30.42571422,34.13999993,34.86285673,32.475714,32.88442,31.23285702,34.73857171,34.73857171,32.88442,35.36857169,37.20747108,45.83100033,48.70561905,20.26140213,28.93342,23.93538539,46.07241345,46.07241345,28.93342,12.4318939,80.66609737,70.09673037,73.21046884,55.35760552,68.34754072,62.15985598,71.58344814,72.49714007,72.3094417,51.38717324
113,Tamil Nadu,25-12-2014 00:00,52,2014,25,9.9961064,78.4421555,28.00571442,21.2657141,0.5,33.80062332,79.24120426,21.2657141,22.3071428,24.82571411,25.21428599,23.5571428,23.01668,20.59428542,24.98000009,24.98000009,23.01668,0.5,1.9,0.5,12.475,8.6,4.3,2.7,7.875,23.45,0,28.00571442,30.42571422,34.13999993,34.86285673,32.475714,32.88442,31.23285702,34.73857171,34.73857171,32.88442,33.80062332,37.20747108,45.83100033,48.70561905,20.26140213,28.93342,23.93538539,46.07241345,46.07241345,28.93342,79.24120426,80.66609737,70.09673037,73.21046884,55.35760552,68.34754072,62.15985598,71.58344814,72.49714007,72.3094417
114,Tamil Nadu,03-01-2015 00:00,2,2015,16,10.744713,78.3498603,28.23142842,17.4885713,0,19.9116381,62.3108308,17.4885713,21.2657141,22.3071428,24.82571411,25.21428599,23.5571428,23.01668,20.59428542,24.98000009,24.98000009,0,0.5,1.9,0.5,12.475,8.6,4.3,2.7,7.875,23.45,28.23142842,28.00571442,30.42571422,34.13999993,34.86285673,32.475714,32.88442,31.23285702,34.73857171,34.73857171,19.9116381,33.80062332,37.20747108,45.83100033,48.70561905,20.26140213,28.93342,23.93538539,46.07241345,46.07241345,62.3108308,79.24120426,80.66609737,70.09673037,73.21046884,55.35760552,68.34754072,62.15985598,71.58344814,72.49714007
115,Tamil Nadu,09-01-2015 00:00,3,2015,26,10.7904833,78.7046725,30.85857173,20.32571466,0,23.38998489,63.5554063,20.32571466,17.4885713,21.2657141,22.3071428,24.82571411,25.21428599,23.5571428,23.01668,20.59428542,24.98000009,0,0,0.5,1.9,0.5,12.475,8.6,4.3,2.7,7.875,30.85857173,28.23142842,28.00571442,30.42571422,34.13999993,34.86285673,32.475714,32.88442,31.23285702,34.73857171,23.38998489,19.9116381,33.80062332,37.20747108,45.83100033,48.70561905,20.26140213,28.93342,23.93538539,46.07241345,63.5554063,62.3108308,79.24120426,80.66609737,70.09673037,73.21046884,55.35760552,68.34754072,62.15985598,71.58344814
116,Tamil Nadu,24-01-2013 00:00,4,2015,15,9.2925947,78.5320191,32.88442,23.01668,0.1,21.3359457,72.61570849,23.01668,20.32571466,17.4885713,21.2657141,22.3071428,24.82571411,25.21428599,23.5571428,23.01668,20.59428542,0.1,0,0,0.5,1.9,0.5,12.475,8.6,4.3,2.7,32.88442,30.85857173,28.23142842,28.00571442,30.42571422,34.13999993,34.86285673,32.475714,32.88442,31.23285702,21.3359457,23.38998489,19.9116381,33.80062332,37.20747108,45.83100033,48.70561905,20.26140213,28.93342,23.93538539,72.61570849,63.5554063,62.3108308,79.24120426,80.66609737,70.09673037,73.21046884,55.35760552,68.34754072,62.15985598
117,Tamil Nadu,29-01-2013 00:00,5,2015,47,11.1519884,78.0217468,29.29999951,17.56857109,0,1.849967234,62.8150128,17.56857109,23.01668,20.32571466,17.4885713,21.2657141,22.3071428,24.82571411,25.21428599,23.5571428,23.01668,0,0.1,0,0,0.5,1.9,0.5,12.475,8.6,4.3,29.29999951,32.88442,30.85857173,28.23142842,28.00571442,30.42571422,34.13999993,34.86285673,32.475714,32.88442,1.849967234,21.3359457,23.38998489,19.9116381,33.80062332,37.20747108,45.83100033,48.70561905,20.26140213,28.93342,62.8150128,72.61570849,63.5554063,62.3108308,79.24120426,80.66609737,70.09673037,73.21046884,55.35760552,68.34754072
118,Tamil Nadu,03-02-2015 00:00,6,2015,30,9.8753227,78.3948876,30.60857146,20.94000026,0,7.501282056,63.63696779,20.94000026,17.56857109,23.01668,20.32571466,17.4885713,21.2657141,22.3071428,24.82571411,25.21428599,23.5571428,0,0,0.1,0,0,0.5,1.9,0.5,12.475,8.6,30.60857146,29.29999951,32.88442,30.85857173,28.23142842,28.00571442,30.42571422,34.13999993,34.86285673,32.475714,7.501282056,1.849967234,21.3359457,23.38998489,19.9116381,33.80062332,37.20747108,45.83100033,48.70561905,20.26140213,63.63696779,62.8150128,72.61570849,63.5554063,62.3108308,79.24120426,80.66609737,70.09673037,73.21046884,55.35760552
119,Tamil Nadu,09-02-2015 00:00,7,2015,20,9.8513362,78.4856386,31.19999995,20.64999989,0,8.955845634,65.65521022,20.64999989,20.94000026,17.56857109,23.01668,20.32571466,17.4885713,21.2657141,22.3071428,24.82571411,25.21428599,0,0,0,0.1,0,0,0.5,1.9,0.5,12.475,31.19999995,30.60857146,29.29999951,32.88442,30.85857173,28.23142842,28.00571442,30.42571422,34.13999993,34.86285673,8.955845634,7.501282056,1.849967234,21.3359457,23.38998489,19.9116381,33.80062332,37.20747108,45.83100033,48.70561905,65.65521022,63.63696779,62.8150128,72.61570849,63.5554063,62.3108308,79.24120426,80.66609737,70.09673037,73.21046884
120,Tamil Nadu,16-02-2015 00:00,8,2015,20,10.1414432,78.4190573,31.51428577,20.29857172,0,0.654584617,62.17917361,20.29857172,20.64999989,20.94000026,17.56857109,23.01668,20.32571466,17.4885713,21.2657141,22.3071428,24.82571411,0,0,0,0,0.1,0,0,0.5,1.9,0.5,31.51428577,31.19999995,30.60857146,29.29999951,32.88442,30.85857173,28.23142842,28.00571442,30.42571422,34.13999993,0.654584617,8.955845634,7.501282056,1.849967234,21.3359457,23.38998489,19.9116381,33.80062332,37.20747108,45.83100033,62.17917361,65.65521022,63.63696779,62.8150128,72.61570849,63.5554063,62.3108308,79.24120426,80.66609737,70.09673037
121,Tamil Nadu,07-03-2015 00:00,11,2015,5,11.2207427,78.0466021,32.11000034,19.67428589,0,7.435074986,56.51188169,19.67428589,20.29857172,20.64999989,20.94000026,17.56857109,23.01668,20.32571466,17.4885713,21.2657141,22.3071428,0,0,0,0,0,0.1,0,0,0.5,1.9,32.11000034,31.51428577,31.19999995,30.60857146,29.29999951,32.88442,30.85857173,28.23142842,28.00571442,30.42571422,7.435074986,0.654584617,8.955845634,7.501282056,1.849967234,21.3359457,23.38998489,19.9116381,33.80062332,37.20747108,56.51188169,62.17917361,65.65521022,63.63696779,62.8150128,72.61570849,63.5554063,62.3108308,79.24120426,80.66609737
122,Tamil Nadu,21-04-2015 00:00,17,2015,32,10.9210906,78.6180873,35.88142885,25.32857132,9.533333333,20.73907246,65.81663241,25.32857132,19.67428589,20.29857172,20.64999989,20.94000026,17.56857109,23.01668,20.32571466,17.4885713,21.2657141,9.533333333,0,0,0,0,0,0.1,0,0,0.5,35.88142885,32.11000034,31.51428577,31.19999995,30.60857146,29.29999951,32.88442,30.85857173,28.23142842,28.00571442,20.73907246,7.435074986,0.654584617,8.955845634,7.501282056,1.849967234,21.3359457,23.38998489,19.9116381,33.80062332,65.81663241,56.51188169,62.17917361,65.65521022,63.63696779,62.8150128,72.61570849,63.5554063,62.3108308,79.24120426
123,Tamil Nadu,05-04-2015 00:00,17,2015,24,10.6609457,78.4854426,35.88142885,25.32857132,4.6,16.3776094,67.78966032,25.32857132,25.32857132,19.67428589,20.29857172,20.64999989,20.94000026,17.56857109,23.01668,20.32571466,17.4885713,4.6,9.533333333,0,0,0,0,0,0.1,0,0,35.88142885,35.88142885,32.11000034,31.51428577,31.19999995,30.60857146,29.29999951,32.88442,30.85857173,28.23142842,16.3776094,20.73907246,7.435074986,0.654584617,8.955845634,7.501282056,1.849967234,21.3359457,23.38998489,19.9116381,67.78966032,65.81663241,56.51188169,62.17917361,65.65521022,63.63696779,62.8150128,72.61570849,63.5554063,62.3108308
124,Tamil Nadu,07-06-2015 00:00,24,2015,15,10.07354,78.773198,33.94285747,24.92285701,0.4,29.22879696,64.88080107,24.92285701,25.32857132,25.32857132,19.67428589,20.29857172,20.64999989,20.94000026,17.56857109,23.01668,20.32571466,0.4,4.6,9.533333333,0,0,0,0,0,0.1,0,33.94285747,35.88142885,35.88142885,32.11000034,31.51428577,31.19999995,30.60857146,29.29999951,32.88442,30.85857173,29.22879696,16.3776094,20.73907246,7.435074986,0.654584617,8.955845634,7.501282056,1.849967234,21.3359457,23.38998489,64.88080107,67.78966032,65.81663241,56.51188169,62.17917361,65.65521022,63.63696779,62.8150128,72.61570849,63.5554063
125,Tamil Nadu,08-06-2015 00:00,24,2015,11,13.217176,79.1003289,32.37000029,23.04857118,3.45,33.06314888,62.23943111,23.04857118,24.92285701,25.32857132,25.32857132,19.67428589,20.29857172,20.64999989,20.94000026,17.56857109,23.01668,3.45,0.4,4.6,9.533333333,0,0,0,0,0,0.1,32.37000029,33.94285747,35.88142885,35.88142885,32.11000034,31.51428577,31.19999995,30.60857146,29.29999951,32.88442,33.06314888,29.22879696,16.3776094,20.73907246,7.435074986,0.654584617,8.955845634,7.501282056,1.849967234,21.3359457,62.23943111,64.88080107,67.78966032,65.81663241,56.51188169,62.17917361,65.65521022,63.63696779,62.8150128,72.61570849
126,Tamil Nadu,18-06-2015 00:00,25,2015,47,9.4154054,77.6030016,31.74142919,24.10285704,0,53.52657242,66.41132137,24.10285704,23.04857118,24.92285701,25.32857132,25.32857132,19.67428589,20.29857172,20.64999989,20.94000026,17.56857109,0,3.45,0.4,4.6,9.533333333,0,0,0,0,0,31.74142919,32.37000029,33.94285747,35.88142885,35.88142885,32.11000034,31.51428577,31.19999995,30.60857146,29.29999951,53.52657242,33.06314888,29.22879696,16.3776094,20.73907246,7.435074986,0.654584617,8.955845634,7.501282056,1.849967234,66.41132137,62.23943111,64.88080107,67.78966032,65.81663241,56.51188169,62.17917361,65.65521022,63.63696779,62.8150128
127,Tamil Nadu,23-06-2015 00:00,26,2015,13,9.4158228,77.9203165,32.28714262,23.65142877,13.9,24.15030527,58.47319794,23.65142877,24.10285704,23.04857118,24.92285701,25.32857132,25.32857132,19.67428589,20.29857172,20.64999989,20.94000026,13.9,0,3.45,0.4,4.6,9.533333333,0,0,0,0,32.28714262,31.74142919,32.37000029,33.94285747,35.88142885,35.88142885,32.11000034,31.51428577,31.19999995,30.60857146,24.15030527,53.52657242,33.06314888,29.22879696,16.3776094,20.73907246,7.435074986,0.654584617,8.955845634,7.501282056,58.47319794,66.41132137,62.23943111,64.88080107,67.78966032,65.81663241,56.51188169,62.17917361,65.65521022,63.63696779
128,Tamil Nadu,01-07-2015 00:00,27,2015,8,12.3293751,79.1788374,38.39999989,26.95571409,0,13.07307053,49.74887902,26.95571409,23.65142877,24.10285704,23.04857118,24.92285701,25.32857132,25.32857132,19.67428589,20.29857172,20.64999989,0,13.9,0,3.45,0.4,4.6,9.533333333,0,0,0,38.39999989,32.28714262,31.74142919,32.37000029,33.94285747,35.88142885,35.88142885,32.11000034,31.51428577,31.19999995,13.07307053,24.15030527,53.52657242,33.06314888,29.22879696,16.3776094,20.73907246,7.435074986,0.654584617,8.955845634,49.74887902,58.47319794,66.41132137,62.23943111,64.88080107,67.78966032,65.81663241,56.51188169,62.17917361,65.65521022
129,Tamil Nadu,02-07-2015 00:00,27,2015,9,12.8435004,79.7056304,38.39999989,26.95571409,0.9,12.75858908,53.36848341,26.95571409,26.95571409,23.65142877,24.10285704,23.04857118,24.92285701,25.32857132,25.32857132,19.67428589,20.29857172,0.9,0,13.9,0,3.45,0.4,4.6,9.533333333,0,0,38.39999989,38.39999989,32.28714262,31.74142919,32.37000029,33.94285747,35.88142885,35.88142885,32.11000034,31.51428577,12.75858908,13.07307053,24.15030527,53.52657242,33.06314888,29.22879696,16.3776094,20.73907246,7.435074986,0.654584617,53.36848341,49.74887902,58.47319794,66.41132137,62.23943111,64.88080107,67.78966032,65.81663241,56.51188169,62.17917361
130,Tamil Nadu,04-07-2015 00:00,27,2015,8,12.4739038,78.3330254,32.96428517,21.71142851,0,19.20401748,47.43935503,21.71142851,26.95571409,26.95571409,23.65142877,24.10285704,23.04857118,24.92285701,25.32857132,25.32857132,19.67428589,0,0.9,0,13.9,0,3.45,0.4,4.6,9.533333333,0,32.96428517,38.39999989,38.39999989,32.28714262,31.74142919,32.37000029,33.94285747,35.88142885,35.88142885,32.11000034,19.20401748,12.75858908,13.07307053,24.15030527,53.52657242,33.06314888,29.22879696,16.3776094,20.73907246,7.435074986,47.43935503,53.36848341,49.74887902,58.47319794,66.41132137,62.23943111,64.88080107,67.78966032,65.81663241,56.51188169
131,Tamil Nadu,07-07-2015 00:00,28,2015,118,12.4465957,79.0609425,34.35000011,24.06714303,4.85,7.051719725,52.76504353,24.06714303,21.71142851,26.95571409,26.95571409,23.65142877,24.10285704,23.04857118,24.92285701,25.32857132,25.32857132,4.85,0,0.9,0,13.9,0,3.45,0.4,4.6,9.533333333,34.35000011,32.96428517,38.39999989,38.39999989,32.28714262,31.74142919,32.37000029,33.94285747,35.88142885,35.88142885,7.051719725,19.20401748,12.75858908,13.07307053,24.15030527,53.52657242,33.06314888,29.22879696,16.3776094,20.73907246,52.76504353,47.43935503,53.36848341,49.74887902,58.47319794,66.41132137,62.23943111,64.88080107,67.78966032,65.81663241
132,Tamil Nadu,11-08-2015 00:00,33,2015,33,12.614871,79.7593246,35.69142805,25.72428567,4.733333333,48.14464798,71.24686105,25.72428567,24.06714303,21.71142851,26.95571409,26.95571409,23.65142877,24.10285704,23.04857118,24.92285701,25.32857132,4.733333333,4.85,0,0.9,0,13.9,0,3.45,0.4,4.6,35.69142805,34.35000011,32.96428517,38.39999989,38.39999989,32.28714262,31.74142919,32.37000029,33.94285747,35.88142885,48.14464798,7.051719725,19.20401748,12.75858908,13.07307053,24.15030527,53.52657242,33.06314888,29.22879696,16.3776094,71.24686105,52.76504353,47.43935503,53.36848341,49.74887902,58.47319794,66.41132137,62.23943111,64.88080107,67.78966032
133,Tamil Nadu,13-08-2015 00:00,34,2015,19,9.7347238,77.2843678,30.63142858,23.2085713,0.5,58.30443726,76.64348275,23.2085713,25.72428567,24.06714303,21.71142851,26.95571409,26.95571409,23.65142877,24.10285704,23.04857118,24.92285701,0.5,4.733333333,4.85,0,0.9,0,13.9,0,3.45,0.4,30.63142858,35.69142805,34.35000011,32.96428517,38.39999989,38.39999989,32.28714262,31.74142919,32.37000029,33.94285747,58.30443726,48.14464798,7.051719725,19.20401748,12.75858908,13.07307053,24.15030527,53.52657242,33.06314888,29.22879696,76.64348275,71.24686105,52.76504353,47.43935503,53.36848341,49.74887902,58.47319794,66.41132137,62.23943111,64.88080107
134,Tamil Nadu,09-07-2015 00:00,34,2015,38,10.3601884,77.9624362,32.27571351,23.88571439,7.7,18.23613491,70.91189739,23.88571439,23.2085713,25.72428567,24.06714303,21.71142851,26.95571409,26.95571409,23.65142877,24.10285704,23.04857118,7.7,0.5,4.733333333,4.85,0,0.9,0,13.9,0,3.45,32.27571351,30.63142858,35.69142805,34.35000011,32.96428517,38.39999989,38.39999989,32.28714262,31.74142919,32.37000029,18.23613491,58.30443726,48.14464798,7.051719725,19.20401748,12.75858908,13.07307053,24.15030527,53.52657242,33.06314888,70.91189739,76.64348275,71.24686105,52.76504353,47.43935503,53.36848341,49.74887902,58.47319794,66.41132137,62.23943111
135,Tamil Nadu,17-08-2015 00:00,34,2015,15,16.6587109,79.2017047,34.09857178,24.67428562,10.4,67.36131668,67.54861614,24.67428562,23.88571439,23.2085713,25.72428567,24.06714303,21.71142851,26.95571409,26.95571409,23.65142877,24.10285704,10.4,7.7,0.5,4.733333333,4.85,0,0.9,0,13.9,0,34.09857178,32.27571351,30.63142858,35.69142805,34.35000011,32.96428517,38.39999989,38.39999989,32.28714262,31.74142919,67.36131668,18.23613491,58.30443726,48.14464798,7.051719725,19.20401748,12.75858908,13.07307053,24.15030527,53.52657242,67.54861614,70.91189739,76.64348275,71.24686105,52.76504353,47.43935503,53.36848341,49.74887902,58.47319794,66.41132137
136,Tamil Nadu,25-08-2015 00:00,35,2015,12,12.4663147,79.8886162,36.04428482,25.90285737,2.975,48.26527786,69.90343148,25.90285737,24.67428562,23.88571439,23.2085713,25.72428567,24.06714303,21.71142851,26.95571409,26.95571409,23.65142877,2.975,10.4,7.7,0.5,4.733333333,4.85,0,0.9,0,13.9,36.04428482,34.09857178,32.27571351,30.63142858,35.69142805,34.35000011,32.96428517,38.39999989,38.39999989,32.28714262,48.26527786,67.36131668,18.23613491,58.30443726,48.14464798,7.051719725,19.20401748,12.75858908,13.07307053,24.15030527,69.90343148,67.54861614,70.91189739,76.64348275,71.24686105,52.76504353,47.43935503,53.36848341,49.74887902,58.47319794
137,Tamil Nadu,03-09-2015 00:00,36,2015,22,10.2430414,79.2690761,32.88442,23.01668,0,27.74563027,67.1108,23.01668,25.90285737,24.67428562,23.88571439,23.2085713,25.72428567,24.06714303,21.71142851,26.95571409,26.95571409,0,2.975,10.4,7.7,0.5,4.733333333,4.85,0,0.9,0,32.88442,36.04428482,34.09857178,32.27571351,30.63142858,35.69142805,34.35000011,32.96428517,38.39999989,38.39999989,27.74563027,48.26527786,67.36131668,18.23613491,58.30443726,48.14464798,7.051719725,19.20401748,12.75858908,13.07307053,67.1108,69.90343148,67.54861614,70.91189739,76.64348275,71.24686105,52.76504353,47.43935503,53.36848341,49.74887902
138,Tamil Nadu,08-09-2015 00:00,37,2015,28,12.3441679,78.7787943,33.24285725,23.15285737,0.7,28.81839409,59.89579827,23.15285737,23.01668,25.90285737,24.67428562,23.88571439,23.2085713,25.72428567,24.06714303,21.71142851,26.95571409,0.7,0,2.975,10.4,7.7,0.5,4.733333333,4.85,0,0.9,33.24285725,32.88442,36.04428482,34.09857178,32.27571351,30.63142858,35.69142805,34.35000011,32.96428517,38.39999989,28.81839409,27.74563027,48.26527786,67.36131668,18.23613491,58.30443726,48.14464798,7.051719725,19.20401748,12.75858908,59.89579827,67.1108,69.90343148,67.54861614,70.91189739,76.64348275,71.24686105,52.76504353,47.43935503,53.36848341
139,Tamil Nadu,12-09-2015 00:00,37,2015,27,10.6689928,78.7419528,36.56714303,25.81714276,4.1,26.35016441,54.96480833,25.81714276,23.15285737,23.01668,25.90285737,24.67428562,23.88571439,23.2085713,25.72428567,24.06714303,21.71142851,4.1,0.7,0,2.975,10.4,7.7,0.5,4.733333333,4.85,0,36.56714303,33.24285725,32.88442,36.04428482,34.09857178,32.27571351,30.63142858,35.69142805,34.35000011,32.96428517,26.35016441,28.81839409,27.74563027,48.26527786,67.36131668,18.23613491,58.30443726,48.14464798,7.051719725,19.20401748,54.96480833,59.89579827,67.1108,69.90343148,67.54861614,70.91189739,76.64348275,71.24686105,52.76504353,47.43935503
140,Tamil Nadu,09-09-2015 00:00,37,2015,21,10.3103284,78.3961482,34.1771431,24.32571466,0.5,22.37053681,64.82623018,24.32571466,25.81714276,23.15285737,23.01668,25.90285737,24.67428562,23.88571439,23.2085713,25.72428567,24.06714303,0.5,4.1,0.7,0,2.975,10.4,7.7,0.5,4.733333333,4.85,34.1771431,36.56714303,33.24285725,32.88442,36.04428482,34.09857178,32.27571351,30.63142858,35.69142805,34.35000011,22.37053681,26.35016441,28.81839409,27.74563027,48.26527786,67.36131668,18.23613491,58.30443726,48.14464798,7.051719725,64.82623018,54.96480833,59.89579827,67.1108,69.90343148,67.54861614,70.91189739,76.64348275,71.24686105,52.76504353
141,Tamil Nadu,11-09-2015 00:00,37,2015,17,12.8206254,79.7014225,35.30714253,25.42000008,4.8,44.73717957,60.35245732,25.42000008,24.32571466,25.81714276,23.15285737,23.01668,25.90285737,24.67428562,23.88571439,23.2085713,25.72428567,4.8,0.5,4.1,0.7,0,2.975,10.4,7.7,0.5,4.733333333,35.30714253,34.1771431,36.56714303,33.24285725,32.88442,36.04428482,34.09857178,32.27571351,30.63142858,35.69142805,44.73717957,22.37053681,26.35016441,28.81839409,27.74563027,48.26527786,67.36131668,18.23613491,58.30443726,48.14464798,60.35245732,64.82623018,54.96480833,59.89579827,67.1108,69.90343148,67.54861614,70.91189739,76.64348275,71.24686105
142,Tamil Nadu,23-09-2015 00:00,39,2015,11,11.1730774,77.881397,31.38428525,20.91142872,21.61428571,54.6947089,75.72643498,20.91142872,25.42000008,24.32571466,25.81714276,23.15285737,23.01668,25.90285737,24.67428562,23.88571439,23.2085713,21.61428571,4.8,0.5,4.1,0.7,0,2.975,10.4,7.7,0.5,31.38428525,35.30714253,34.1771431,36.56714303,33.24285725,32.88442,36.04428482,34.09857178,32.27571351,30.63142858,54.6947089,44.73717957,22.37053681,26.35016441,28.81839409,27.74563027,48.26527786,67.36131668,18.23613491,58.30443726,75.72643498,60.35245732,64.82623018,54.96480833,59.89579827,67.1108,69.90343148,67.54861614,70.91189739,76.64348275
143,Tamil Nadu,23-09-2015 00:00,39,2015,19,10.3171023,79.3557081,32.88442,23.01668,7.9,25.27549635,81.08097403,23.01668,20.91142872,25.42000008,24.32571466,25.81714276,23.15285737,23.01668,25.90285737,24.67428562,23.88571439,7.9,21.61428571,4.8,0.5,4.1,0.7,0,2.975,10.4,7.7,32.88442,31.38428525,35.30714253,34.1771431,36.56714303,33.24285725,32.88442,36.04428482,34.09857178,32.27571351,25.27549635,54.6947089,44.73717957,22.37053681,26.35016441,28.81839409,27.74563027,48.26527786,67.36131668,18.23613491,81.08097403,75.72643498,60.35245732,64.82623018,54.96480833,59.89579827,67.1108,69.90343148,67.54861614,70.91189739
144,Tamil Nadu,08-10-2015 00:00,41,2015,9,12.4710433,79.3852713,34.00857108,24.57142857,13.86666667,59.76909574,77.09586225,24.57142857,23.01668,20.91142872,25.42000008,24.32571466,25.81714276,23.15285737,23.01668,25.90285737,24.67428562,13.86666667,7.9,21.61428571,4.8,0.5,4.1,0.7,0,2.975,10.4,34.00857108,32.88442,31.38428525,35.30714253,34.1771431,36.56714303,33.24285725,32.88442,36.04428482,34.09857178,59.76909574,25.27549635,54.6947089,44.73717957,22.37053681,26.35016441,28.81839409,27.74563027,48.26527786,67.36131668,77.09586225,81.08097403,75.72643498,60.35245732,64.82623018,54.96480833,59.89579827,67.1108,69.90343148,67.54861614
145,Tamil Nadu,01-12-2015 00:00,49,2015,14,12.3581879,78.5379581,26.64857156,20.25285721,2.566666667,70.61711629,84.38258144,20.25285721,24.57142857,23.01668,20.91142872,25.42000008,24.32571466,25.81714276,23.15285737,23.01668,25.90285737,2.566666667,13.86666667,7.9,21.61428571,4.8,0.5,4.1,0.7,0,2.975,26.64857156,34.00857108,32.88442,31.38428525,35.30714253,34.1771431,36.56714303,33.24285725,32.88442,36.04428482,70.61711629,59.76909574,25.27549635,54.6947089,44.73717957,22.37053681,26.35016441,28.81839409,27.74563027,48.26527786,84.38258144,77.09586225,81.08097403,75.72643498,60.35245732,64.82623018,54.96480833,59.89579827,67.1108,69.90343148
146,Tamil Nadu,14-09-2015 00:00,49,2015,85,8.7448162,77.529972,30.30714253,24.07000024,13.02857143,83.45446668,93.50051226,24.07000024,20.25285721,24.57142857,23.01668,20.91142872,25.42000008,24.32571466,25.81714276,23.15285737,23.01668,13.02857143,2.566666667,13.86666667,7.9,21.61428571,4.8,0.5,4.1,0.7,0,30.30714253,26.64857156,34.00857108,32.88442,31.38428525,35.30714253,34.1771431,36.56714303,33.24285725,32.88442,83.45446668,70.61711629,59.76909574,25.27549635,54.6947089,44.73717957,22.37053681,26.35016441,28.81839409,27.74563027,93.50051226,84.38258144,77.09586225,81.08097403,75.72643498,60.35245732,64.82623018,54.96480833,59.89579827,67.1108
147,Tamil Nadu,14-12-2009 00:00,50,2015,9,10.165497,77.8524505,30.225714,23.0414287,2.825,81.09374509,88.22325788,23.0414287,24.07000024,20.25285721,24.57142857,23.01668,20.91142872,25.42000008,24.32571466,25.81714276,23.15285737,2.825,13.02857143,2.566666667,13.86666667,7.9,21.61428571,4.8,0.5,4.1,0.7,30.225714,30.30714253,26.64857156,34.00857108,32.88442,31.38428525,35.30714253,34.1771431,36.56714303,33.24285725,81.09374509,83.45446668,70.61711629,59.76909574,25.27549635,54.6947089,44.73717957,22.37053681,26.35016441,28.81839409,88.22325788,93.50051226,84.38258144,77.09586225,81.08097403,75.72643498,60.35245732,64.82623018,54.96480833,59.89579827
148,Tamil Nadu,14-12-2009 00:00,51,2015,9,10.0961341,77.9142673,31.55999974,21.98714256,1.9,51.19994409,83.68326024,21.98714256,23.0414287,24.07000024,20.25285721,24.57142857,23.01668,20.91142872,25.42000008,24.32571466,25.81714276,1.9,2.825,13.02857143,2.566666667,13.86666667,7.9,21.61428571,4.8,0.5,4.1,31.55999974,30.225714,30.30714253,26.64857156,34.00857108,32.88442,31.38428525,35.30714253,34.1771431,36.56714303,51.19994409,81.09374509,83.45446668,70.61711629,59.76909574,25.27549635,54.6947089,44.73717957,22.37053681,26.35016441,83.68326024,88.22325788,93.50051226,84.38258144,77.09586225,81.08097403,75.72643498,60.35245732,64.82623018,54.96480833
149,Tamil Nadu,21-12-2009 00:00,51,2015,99,11.0128056,76.9105707,30.12999998,18.49999973,0,47.5169665,83.6376855,18.49999973,21.98714256,23.0414287,24.07000024,20.25285721,24.57142857,23.01668,20.91142872,25.42000008,24.32571466,0,1.9,2.825,13.02857143,2.566666667,13.86666667,7.9,21.61428571,4.8,0.5,30.12999998,31.55999974,30.225714,30.30714253,26.64857156,34.00857108,32.88442,31.38428525,35.30714253,34.1771431,47.5169665,51.19994409,81.09374509,83.45446668,70.61711629,59.76909574,25.27549635,54.6947089,44.73717957,22.37053681,83.6376855,83.68326024,88.22325788,93.50051226,84.38258144,77.09586225,81.08097403,75.72643498,60.35245732,64.82623018
150,Tamil Nadu,22-12-2016 00:00,1,2016,12,8.1511216,77.4157678,32.88442,23.01668,0,34.13442993,71.10237122,23.01668,18.49999973,21.98714256,23.0414287,24.07000024,20.25285721,24.57142857,23.01668,20.91142872,25.42000008,0,0,1.9,2.825,13.02857143,2.566666667,13.86666667,7.9,21.61428571,4.8,32.88442,30.12999998,31.55999974,30.225714,30.30714253,26.64857156,34.00857108,32.88442,31.38428525,35.30714253,34.13442993,47.5169665,51.19994409,81.09374509,83.45446668,70.61711629,59.76909574,25.27549635,54.6947089,44.73717957,71.10237122,83.6376855,83.68326024,88.22325788,93.50051226,84.38258144,77.09586225,81.08097403,75.72643498,60.35245732
