,state,city,cases,st_date,lat,lon,maxt,mint,soil,rain,week,year,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
118,West Bengal,Purulia,16,08-03-2018 00:00,23.3341269,86.3622436,30.98571396,24.10285732,76.7022686,15.08571429,31,2018,87.27634866,24.10285732,23.87564,23.87564,21.42000008,19.33714267,23.1514285,23.83571434,24.8214283,25.74285698,26.82285718,15.08571429,8.928571429,15.24285714,1.3,0,6.3,72.06666667,11.4,14.63333333,15.54,30.98571396,32.1404,32.1404,30.23285702,30.02285712,30.35571425,32.12857165,32.44857161,33.08999988,33.36571475,76.7022686,85.89683533,94.24892044,68.89933586,83.59309197,79.53124428,73.16185188,70.03481547,66.89149857,35.40852483,87.27634866,87.73468235,89.7033299,77.87053135,80.75148446,81.3454786,84.13697597,86.81158447,85.88783046,81.5898274
119,West Bengal,Murshidabad,391,24-07-2018 00:00,24.718513,87.927504,32.1404,23.87564,77.21668053,5.15,32,2018,80.79142216,23.87564,24.10285732,23.87564,23.87564,21.42000008,19.33714267,23.1514285,23.83571434,24.8214283,25.74285698,5.15,15.08571429,8.928571429,15.24285714,1.3,0,6.3,72.06666667,11.4,14.63333333,32.1404,30.98571396,32.1404,32.1404,30.23285702,30.02285712,30.35571425,32.12857165,32.44857161,33.08999988,77.21668053,76.7022686,85.89683533,94.24892044,68.89933586,83.59309197,79.53124428,73.16185188,70.03481547,66.89149857,80.79142216,87.27634866,87.73468235,89.7033299,77.87053135,80.75148446,81.3454786,84.13697597,86.81158447,85.88783046
120,West Bengal,Murshidabad,532,24-07-2018 00:00,24.1759039,88.2801785,32.1404,23.87564,35.25146408,3.8,33,2018,77.94913483,23.87564,23.87564,24.10285732,23.87564,23.87564,21.42000008,19.33714267,23.1514285,23.83571434,24.8214283,3.8,5.15,15.08571429,8.928571429,15.24285714,1.3,0,6.3,72.06666667,11.4,32.1404,32.1404,30.98571396,32.1404,32.1404,30.23285702,30.02285712,30.35571425,32.12857165,32.44857161,35.25146408,77.21668053,76.7022686,85.89683533,94.24892044,68.89933586,83.59309197,79.53124428,73.16185188,70.03481547,77.94913483,80.79142216,87.27634866,87.73468235,89.7033299,77.87053135,80.75148446,81.3454786,84.13697597,86.81158447
121,West Bengal,Paschim Medinipur,497,08-06-2018 00:00,22.2665401,87.627684,33.1528571,26.92999976,29.2123456,5.616666667,33,2018,87.39351872,26.92999976,23.87564,23.87564,24.10285732,23.87564,23.87564,21.42000008,19.33714267,23.1514285,23.83571434,5.616666667,3.8,5.15,15.08571429,8.928571429,15.24285714,1.3,0,6.3,72.06666667,33.1528571,32.1404,32.1404,30.98571396,32.1404,32.1404,30.23285702,30.02285712,30.35571425,32.12857165,29.2123456,35.25146408,77.21668053,76.7022686,85.89683533,94.24892044,68.89933586,83.59309197,79.53124428,73.16185188,87.39351872,77.94913483,80.79142216,87.27634866,87.73468235,89.7033299,77.87053135,80.75148446,81.3454786,84.13697597
122,West Bengal,Murshidabad,651,24-07-2018 00:00,24.1759039,88.2801785,32.1404,23.87564,45.63659859,6.228571429,34,2018,85.05790601,23.87564,26.92999976,23.87564,23.87564,24.10285732,23.87564,23.87564,21.42000008,19.33714267,23.1514285,6.228571429,5.616666667,3.8,5.15,15.08571429,8.928571429,15.24285714,1.3,0,6.3,32.1404,33.1528571,32.1404,32.1404,30.98571396,32.1404,32.1404,30.23285702,30.02285712,30.35571425,45.63659859,29.2123456,35.25146408,77.21668053,76.7022686,85.89683533,94.24892044,68.89933586,83.59309197,79.53124428,85.05790601,87.39351872,77.94913483,80.79142216,87.27634866,87.73468235,89.7033299,77.87053135,80.75148446,81.3454786
123,West Bengal,Paschim Medinipur,1173,08-06-2018 00:00,22.4080376,87.3810727,32.64714241,26.47714315,68.41410256,12.08571429,34,2018,87.54190935,26.47714315,23.87564,26.92999976,23.87564,23.87564,24.10285732,23.87564,23.87564,21.42000008,19.33714267,12.08571429,6.228571429,5.616666667,3.8,5.15,15.08571429,8.928571429,15.24285714,1.3,0,32.64714241,32.1404,33.1528571,32.1404,32.1404,30.98571396,32.1404,32.1404,30.23285702,30.02285712,68.41410256,45.63659859,29.2123456,35.25146408,77.21668053,76.7022686,85.89683533,94.24892044,68.89933586,83.59309197,87.54190935,85.05790601,87.39351872,77.94913483,80.79142216,87.27634866,87.73468235,89.7033299,77.87053135,80.75148446
124,West Bengal,Purulia,651,08-03-2018 00:00,23.3316742,86.3666971,32.4357139,25.0557142,89.14561653,4.571428571,34,2018,89.32520621,25.0557142,26.47714315,23.87564,26.92999976,23.87564,23.87564,24.10285732,23.87564,23.87564,21.42000008,4.571428571,12.08571429,6.228571429,5.616666667,3.8,5.15,15.08571429,8.928571429,15.24285714,1.3,32.4357139,32.64714241,32.1404,33.1528571,32.1404,32.1404,30.98571396,32.1404,32.1404,30.23285702,89.14561653,68.41410256,45.63659859,29.2123456,35.25146408,77.21668053,76.7022686,85.89683533,94.24892044,68.89933586,89.32520621,87.54190935,85.05790601,87.39351872,77.94913483,80.79142216,87.27634866,87.73468235,89.7033299,77.87053135
125,West Bengal,Nadia,465,28-08-2018 00:00,21.9384172,88.387051,32.11000034,26.57285745,47.84843636,5.285714286,35,2018,86.26069314,26.57285745,25.0557142,26.47714315,23.87564,26.92999976,23.87564,23.87564,24.10285732,23.87564,23.87564,5.285714286,4.571428571,12.08571429,6.228571429,5.616666667,3.8,5.15,15.08571429,8.928571429,15.24285714,32.11000034,32.4357139,32.64714241,32.1404,33.1528571,32.1404,32.1404,30.98571396,32.1404,32.1404,47.84843636,89.14561653,68.41410256,45.63659859,29.2123456,35.25146408,77.21668053,76.7022686,85.89683533,94.24892044,86.26069314,89.32520621,87.54190935,85.05790601,87.39351872,77.94913483,80.79142216,87.27634866,87.73468235,89.7033299
126,West Bengal,Nadia,286,09-07-2018 00:00,23.4389766,88.4121416,32.75285775,25.77428573,62.93319702,10.26,36,2018,81.73393249,25.77428573,26.57285745,25.0557142,26.47714315,23.87564,26.92999976,23.87564,23.87564,24.10285732,23.87564,10.26,5.285714286,4.571428571,12.08571429,6.228571429,5.616666667,3.8,5.15,15.08571429,8.928571429,32.75285775,32.11000034,32.4357139,32.64714241,32.1404,33.1528571,32.1404,32.1404,30.98571396,32.1404,62.93319702,47.84843636,89.14561653,68.41410256,45.63659859,29.2123456,35.25146408,77.21668053,76.7022686,85.89683533,81.73393249,86.26069314,89.32520621,87.54190935,85.05790601,87.39351872,77.94913483,80.79142216,87.27634866,87.73468235
127,West Bengal,Paschim Medinipur,1430,08-06-2018 00:00,22.2618667,87.6593461,31.96428571,25.85857119,43.78509498,10.15,36,2018,86.88739232,25.85857119,25.77428573,26.57285745,25.0557142,26.47714315,23.87564,26.92999976,23.87564,23.87564,24.10285732,10.15,10.26,5.285714286,4.571428571,12.08571429,6.228571429,5.616666667,3.8,5.15,15.08571429,31.96428571,32.75285775,32.11000034,32.4357139,32.64714241,32.1404,33.1528571,32.1404,32.1404,30.98571396,43.78509498,62.93319702,47.84843636,89.14561653,68.41410256,45.63659859,29.2123456,35.25146408,77.21668053,76.7022686,86.88739232,81.73393249,86.26069314,89.32520621,87.54190935,85.05790601,87.39351872,77.94913483,80.79142216,87.27634866
128,West Bengal,Paschim Medinipur,1430,08-06-2018 00:00,22.2618667,87.6593461,31.96428571,25.85857119,43.78509498,10.15,36,2018,86.88739232,25.85857119,25.85857119,25.77428573,26.57285745,25.0557142,26.47714315,23.87564,26.92999976,23.87564,23.87564,10.15,10.15,10.26,5.285714286,4.571428571,12.08571429,6.228571429,5.616666667,3.8,5.15,31.96428571,31.96428571,32.75285775,32.11000034,32.4357139,32.64714241,32.1404,33.1528571,32.1404,32.1404,43.78509498,43.78509498,62.93319702,47.84843636,89.14561653,68.41410256,45.63659859,29.2123456,35.25146408,77.21668053,86.88739232,86.88739232,81.73393249,86.26069314,89.32520621,87.54190935,85.05790601,87.39351872,77.94913483,80.79142216
129,West Bengal,Nadia,587,28-08-2018 00:00,21.9384172,88.387051,33.48000009,26.52714293,52.65346146,6.866666667,37,2018,84.07492065,26.52714293,25.85857119,25.85857119,25.77428573,26.57285745,25.0557142,26.47714315,23.87564,26.92999976,23.87564,6.866666667,10.15,10.15,10.26,5.285714286,4.571428571,12.08571429,6.228571429,5.616666667,3.8,33.48000009,31.96428571,31.96428571,32.75285775,32.11000034,32.4357139,32.64714241,32.1404,33.1528571,32.1404,52.65346146,43.78509498,43.78509498,62.93319702,47.84843636,89.14561653,68.41410256,45.63659859,29.2123456,35.25146408,84.07492065,86.88739232,86.88739232,81.73393249,86.26069314,89.32520621,87.54190935,85.05790601,87.39351872,77.94913483
130,West Bengal,Nadia,419,09-07-2018 00:00,22.2859584,88.2299086,33.48000009,26.52714293,47.34270573,5.8,37,2018,83.21126883,26.52714293,26.52714293,25.85857119,25.85857119,25.77428573,26.57285745,25.0557142,26.47714315,23.87564,26.92999976,5.8,6.866666667,10.15,10.15,10.26,5.285714286,4.571428571,12.08571429,6.228571429,5.616666667,33.48000009,33.48000009,31.96428571,31.96428571,32.75285775,32.11000034,32.4357139,32.64714241,32.1404,33.1528571,47.34270573,52.65346146,43.78509498,43.78509498,62.93319702,47.84843636,89.14561653,68.41410256,45.63659859,29.2123456,83.21126883,84.07492065,86.88739232,86.88739232,81.73393249,86.26069314,89.32520621,87.54190935,85.05790601,87.39351872
131,West Bengal,Nadia,419,09-07-2018 00:00,22.9496286,88.6130318,35.1599993,25.30571447,33.80982717,0,40,2018,60.96198273,25.30571447,26.52714293,26.52714293,25.85857119,25.85857119,25.77428573,26.57285745,25.0557142,26.47714315,23.87564,0,5.8,6.866666667,10.15,10.15,10.26,5.285714286,4.571428571,12.08571429,6.228571429,35.1599993,33.48000009,33.48000009,31.96428571,31.96428571,32.75285775,32.11000034,32.4357139,32.64714241,32.1404,33.80982717,47.34270573,52.65346146,43.78509498,43.78509498,62.93319702,47.84843636,89.14561653,68.41410256,45.63659859,60.96198273,83.21126883,84.07492065,86.88739232,86.88739232,81.73393249,86.26069314,89.32520621,87.54190935,85.05790601
132,West Bengal,South 24 Parganas,728,08-06-2018 00:00,22.4282719,88.2144672,35.03571429,25.92571449,29.11934662,0,40,2018,64.91194425,25.92571449,25.30571447,26.52714293,26.52714293,25.85857119,25.85857119,25.77428573,26.57285745,25.0557142,26.47714315,0,0,5.8,6.866666667,10.15,10.15,10.26,5.285714286,4.571428571,12.08571429,35.03571429,35.1599993,33.48000009,33.48000009,31.96428571,31.96428571,32.75285775,32.11000034,32.4357139,32.64714241,29.11934662,33.80982717,47.34270573,52.65346146,43.78509498,43.78509498,62.93319702,47.84843636,89.14561653,68.41410256,64.91194425,60.96198273,83.21126883,84.07492065,86.88739232,86.88739232,81.73393249,86.26069314,89.32520621,87.54190935
133,West Bengal,Paschim Medinipur,1568,08-06-2018 00:00,22.2665401,87.627684,30.15571431,23.54857145,63.89182282,14.3,41,2018,83.25781741,23.54857145,25.92571449,25.30571447,26.52714293,26.52714293,25.85857119,25.85857119,25.77428573,26.57285745,25.0557142,14.3,0,0,5.8,6.866666667,10.15,10.15,10.26,5.285714286,4.571428571,30.15571431,35.03571429,35.1599993,33.48000009,33.48000009,31.96428571,31.96428571,32.75285775,32.11000034,32.4357139,63.89182282,29.11934662,33.80982717,47.34270573,52.65346146,43.78509498,43.78509498,62.93319702,47.84843636,89.14561653,83.25781741,64.91194425,60.96198273,83.21126883,84.07492065,86.88739232,86.88739232,81.73393249,86.26069314,89.32520621
134,West Bengal,Nadia,479,09-07-2018 00:00,23.4389766,88.4121416,31.03428623,19.66571426,55.14956761,0,45,2018,66.633067,19.66571426,23.54857145,25.92571449,25.30571447,26.52714293,26.52714293,25.85857119,25.85857119,25.77428573,26.57285745,0,14.3,0,0,5.8,6.866666667,10.15,10.15,10.26,5.285714286,31.03428623,30.15571431,35.03571429,35.1599993,33.48000009,33.48000009,31.96428571,31.96428571,32.75285775,32.11000034,55.14956761,63.89182282,29.11934662,33.80982717,47.34270573,52.65346146,43.78509498,43.78509498,62.93319702,47.84843636,66.633067,83.25781741,64.91194425,60.96198273,83.21126883,84.07492065,86.88739232,86.88739232,81.73393249,86.26069314
135,West Bengal,Nadia,27,08-09-2019 00:00,22.9639139,88.576327,33.68714278,26.57714272,58.219944,11.15,32,2019,87.86294992,26.57714272,19.66571426,23.54857145,25.92571449,25.30571447,26.52714293,26.52714293,25.85857119,25.85857119,25.77428573,11.15,0,14.3,0,0,5.8,6.866666667,10.15,10.15,10.26,33.68714278,31.03428623,30.15571431,35.03571429,35.1599993,33.48000009,33.48000009,31.96428571,31.96428571,32.75285775,58.219944,55.14956761,63.89182282,29.11934662,33.80982717,47.34270573,52.65346146,43.78509498,43.78509498,62.93319702,87.86294992,66.633067,83.25781741,64.91194425,60.96198273,83.21126883,84.07492065,86.88739232,86.88739232,81.73393249
136,West Bengal,Murshidabad,17,16-08-2019 00:00,23.9072888,88.4573454,32.69999967,23.87564,64.57842102,13.86666667,33,2019,90.47886331,23.87564,26.57714272,19.66571426,23.54857145,25.92571449,25.30571447,26.52714293,26.52714293,25.85857119,25.85857119,13.86666667,11.15,0,14.3,0,0,5.8,6.866666667,10.15,10.15,32.69999967,33.68714278,31.03428623,30.15571431,35.03571429,35.1599993,33.48000009,33.48000009,31.96428571,31.96428571,64.57842102,58.219944,55.14956761,63.89182282,29.11934662,33.80982717,47.34270573,52.65346146,43.78509498,43.78509498,90.47886331,87.86294992,66.633067,83.25781741,64.91194425,60.96198273,83.21126883,84.07492065,86.88739232,86.88739232
137,West Bengal,Murshidabad,480,16-08-2019 00:00,23.9072888,88.4573454,34.35857064,23.87564,55.54501801,3.72,34,2019,87.55887604,23.87564,23.87564,26.57714272,19.66571426,23.54857145,25.92571449,25.30571447,26.52714293,26.52714293,25.85857119,3.72,13.86666667,11.15,0,14.3,0,0,5.8,6.866666667,10.15,34.35857064,32.69999967,33.68714278,31.03428623,30.15571431,35.03571429,35.1599993,33.48000009,33.48000009,31.96428571,55.54501801,64.57842102,58.219944,55.14956761,63.89182282,29.11934662,33.80982717,47.34270573,52.65346146,43.78509498,87.55887604,90.47886331,87.86294992,66.633067,83.25781741,64.91194425,60.96198273,83.21126883,84.07492065,86.88739232
138,West Bengal,Purba Medinipur,428,08-12-2019 00:00,22.112785,88.0095226,32.76000077,26.73571423,14.73755598,8.65,34,2019,88.61467852,26.73571423,23.87564,23.87564,26.57714272,19.66571426,23.54857145,25.92571449,25.30571447,26.52714293,26.52714293,8.65,3.72,13.86666667,11.15,0,14.3,0,0,5.8,6.866666667,32.76000077,34.35857064,32.69999967,33.68714278,31.03428623,30.15571431,35.03571429,35.1599993,33.48000009,33.48000009,14.73755598,55.54501801,64.57842102,58.219944,55.14956761,63.89182282,29.11934662,33.80982717,47.34270573,52.65346146,88.61467852,87.55887604,90.47886331,87.86294992,66.633067,83.25781741,64.91194425,60.96198273,83.21126883,84.07492065
139,West Bengal,Purba Medinipur,464,12-08-2019 00:00,22.112785,88.0095226,33.09142848,26.77428545,18.96505737,4.866666667,35,2019,86.9434433,26.77428545,26.73571423,23.87564,23.87564,26.57714272,19.66571426,23.54857145,25.92571449,25.30571447,26.52714293,4.866666667,8.65,3.72,13.86666667,11.15,0,14.3,0,0,5.8,33.09142848,32.76000077,34.35857064,32.69999967,33.68714278,31.03428623,30.15571431,35.03571429,35.1599993,33.48000009,18.96505737,14.73755598,55.54501801,64.57842102,58.219944,55.14956761,63.89182282,29.11934662,33.80982717,47.34270573,86.9434433,88.61467852,87.55887604,90.47886331,87.86294992,66.633067,83.25781741,64.91194425,60.96198273,83.21126883
